ID1 ID2 kin k0 k2 nsnp relationship
4277318 sim81_un_off1 sim81_un_off2 -0.00447564003930484 1.0039187646137 -0.013983795543524 4728 unrelated
4288341 sim82_un_off1 sim82_un_off2 -0.0136250771555307 1.04792376755224 -0.0065765410698812 4765 unrelated
4299352 sim83_un_off1 sim83_un_off2 0.00424547889795782 0.994238420821561 0.0112203364133925 4765 unrelated
4310351 sim84_un_off1 sim84_un_off2 0.0186416319057199 0.874692980110507 -0.0507404922666141 4610 unrelated
4321338 sim85_un_off1 sim85_un_off2 0.0146141313267898 0.995386493528076 0.0538430188352352 4938 unrelated
4332313 sim86_un_off1 sim86_un_off2 0.00604362778103947 1.01111253523769 0.0352870463618433 4491 unrelated
4343276 sim87_un_off1 sim87_un_off2 0.00187334559278709 0.932307077281869 -0.0601995403469826 5155 unrelated
4354227 sim88_un_off1 sim88_un_off2 -0.0116435350502672 1.02442665573432 -0.0221474844667461 4957 unrelated
4365166 sim89_un_off1 sim89_un_off2 -0.00232756141761645 1.01166759251639 0.00235734684592569 4963 unrelated
4376909 sim8_un_off1 sim8_un_off2 0.0145294106388784 0.891690990172765 -0.0501913672717217 5058 unrelated
4388000 sim90_un_off1 sim90_un_off2 0.00488512431095134 1.00568220488641 0.0252227021302126 5011 unrelated
4398915 sim91_un_off1 sim91_un_off2 -0.0115073004200415 1.11735095544688 0.071321753766718 4716 unrelated
4409818 sim92_un_off1 sim92_un_off2 -0.00133485695308112 0.99328930481639 -0.0120501229959345 5241 unrelated
4420709 sim93_un_off1 sim93_un_off2 -0.00298792168278927 0.983524812732155 -0.0284268739990019 4524 unrelated
4431588 sim94_un_off1 sim94_un_off2 0.00778134446193246 0.9454372107127 -0.0234374114395704 4678 unrelated
4442455 sim95_un_off1 sim95_un_off2 -0.00538476719489969 0.981275891778915 -0.0402631770006841 4893 unrelated
4453310 sim96_un_off1 sim96_un_off2 -0.0216387821411215 1.02912748199117 -0.0574276465733154 4873 unrelated
4464153 sim97_un_off1 sim97_un_off2 -0.00108309732928636 0.996483759742896 -0.00784862957424922 4809 unrelated
4474984 sim98_un_off1 sim98_un_off2 -0.0130618350875304 1.05452009359831 0.00227275324819197 4729 unrelated
4485803 sim99_un_off1 sim99_un_off2 0.0119043429446471 0.968053725932079 0.015671097710667 4653 unrelated
4497518 sim9_un_off1 sim9_un_off2 -0.00729983595570868 0.990434312285414 -0.0387650315374206 4886 unrelated
